Sentences,Label
"2004 zog ich für ein Jahr aus beruflichen Gründen nach Hamburg und war mehr als angenehm überrascht von der Freundlichkeit und Hilfsbereitschaft, die mir entgegengebracht wurde. Stand ich irgendwo grübelnd vor einem Fahrplan, wurde mir sofort freiwillig Hilfe angeboten. Dies trägt einen großen Anteil dazu bei, dass ich mich in diese Stadt so verliebt habe. Danke an die Hamburger, ich komme gerne wieder. Jetzt wohne ich im Ruhrgebiet und kaufe mir jeden Tag die MOPO, um ein kleines Stückchen meiner heimlichen Heimat bei mir zu haben. Außerdem bin ich immer darüber informiert, was in Hamburg passiert. Macht weiter so. Antje Klossek",0
"Sie schreiben, dass Separatisten in Tschetschenien massiv von der Bevölkerung unterstützt werden. Ich lebe dort und möchte dazu richtig stellen: Ein Teil der tschetschenischen Separatisten möchte in der Tat einen fundamentalistisch-islamischen Staat, der andere Teil möchte nur, dass die russischen Truppen das Land verlassen. ""Massive"" Unterstützung in der Bevölkerung finden sie nicht. Im ersten Krieg für die Unabhängigkeit der Republik haben sich die Separatisten in schwere Verbrechen verstrickt. Daraufhin lehnte der Großteil der Bevölkerung es kategorisch ab, mit ihnen zusammenzuarbeiten. Achmed Magadanow, z. Zt. in Hamburg",0
"Alles hat seinen Preis. Der Wohlstand der Industrieländer mit ihren Waffenexporten in die ganze Welt hat den Terror genährt. Leider vermisst man bei solchen Diskussionen Maßnahmen zur Wurzelbehandlung des Terrors. Tapan-K. Sen, Niendorf",0
"Bildung wird in Hamburg nach neoliberalen Grundsätzen angeboten: Nur was knapp ist, ist kostbar. Deshalb Riesenklassen in öffentlichen Schulen und Geld für Privatschulen, damit nur die Bildung erhalten, die auch dafür bezahlen können. Bildung als Ware, wie die gesamte Stadt nur noch Handelsware zu sein scheint. Gerd Reese",0
"Wie kann man die bisherige perfekte Regelung für einen solchen Schwachsinn aufgeben? Ist diese Anordnung überhaupt rechtens? Darf einer, dem das Gemeinwohl anvertraut ist, so etwas? Lohnt sich meine Karte ab 60 überhaupt noch? Das werden sich viele Nutzer all der ähnlichen Tickets fragen, vor allem die, die regelmäßig fahren müssen. Die es können, steigen wieder ins Auto um. Die das nicht, noch nicht oder nicht mehr können, sind die Dummen.",0
"Der Einzige, der hier wirklich Glück gehabt hatte, ist nicht der Täter, sondern der getroffene Polizeibeamte. Anders als die Überschrift ""Softair-Schuss geht hart daneben"" suggeriert, ging der Schuss nämlich nicht daneben, sondern hat den Polizeibeamten offensichtlich getroffen. Der Farbfleck auf seiner Uniform sollte diesen Beamten noch lange daran erinnern, dass er an diesem Tag höchstwahrscheinlich einen zweiten Geburtstag erleben durfte. Fragen stellen sich: Wie hat der zweite Beamte bei der Personenkontrolle seine Sicherungspflicht erfüllt? Durften die Beamten auf Grund der Sachlage darauf vertrauen, dass die weitere Schusswaffe, die später beim Täter gefunden wurde, auch ""nur"" eine Softair-Pistole war?",0
"Geübt und vorbereitet wird das Töten in der Viernheimer Heide und in den Mannheimer Kasernen und praktiziert bald danach im Irak. So haben auch wir Teil an dieser Schuld; wagt hier doch niemand die deutsche Unterstützung in Frage zu Stellen oder gar zu fordern, dass Deutschland nicht mehr zur logistischen Basis und Drehscheibe von Angriffskriegen wird, die dem deutschen Grundgesetz wie auch unserem moralischen und religiösen Empfinden widersprechen. Dr. Peter Dresen",0
"Das alles für nur einige Jahre Ministertätigkeit. Formalrechtlich mag dass korrekt sein, die Herren haben die Regelung ihrer Bezüge schließlich selbst demokratisch im Landtag mitbeschlossen. Moralisch ist es das nicht. Während dem Normalbürger einiges an Sozialabbau zugemutet wird, schaufelt eine selbstherrliche Politikerkaste schamlos in die eigene Tasche. Der Glaubwürdigkeit in unsere Demokratie wird dadurch ein Bärendienst erwiesen. Peter Schoder, Mannheim",0
"Und: Eine Vielzahl an Abgeordneten bekleidet zig parlamentsfremde Zusatzposten, für die häufig ebenfalls abkassiert wird. Es muss nach Lage der Dinge reichlich Freizeit geben! Fast jeder Zweite unter den Befragten beklagt sich darüber, dass seine Arbeit im Parlament ""von der Öffentlichkeit nicht hinreichend geschätzt werde"". Na ja, erst kommt halt das große Fressen und dann die Moral!Peter Krogmann, Mannheim",0
"Es ist symptomatisch für die SPD und trotzdem ehrlich, wenn Franz Müntefering zu der wirklich noblen Spende Michael Schumachers über 7,5 Millionen Euro für die Flutopfer sagt: ""Ich mag nicht, wenn einer 7,5 Millionen gibt, der zwischendurch dann keine Steuern bezahlt"", ihm seien Leute lieber, ""die offensichtlich wenig haben"" und doch ""50 Cent oder 2 Euro"" spendeten. Das ist das wahre Gesicht der SPD: Oben wird abgesahnt und unten wird geschröpft. Kehrt doch bitte die Treppe von oben nach unten. Sollte nicht unsere Regierung dafür sorgen, dass die Reichen ihre Steuern bezahlen? Aber er geht den leichten Weg und zockt lieber die Armen ab, weil die sich nicht wehren bzw. nicht flüchten können.",0
"Merkwürdig: Die meisten Theaterbesucher lehnen realistische Operninszenierungen ab. Dabei besteht eine Oper nicht nur aus Sehnsucht, Liebe und Traum. Zerreißt man den wunderschönen Schleier der Musik, erblickt man dahinter oft jede Menge Sex, Hass, Intrigen, Gewalt und Mord - genau wie in jedem Thriller, jedem Actionfilm auch. Diese jedoch werden tagtäglich ohne mit der Wimper zu zucken konsumiert und akzeptiert. Liegt diese Ablehnung bei der Oper vielleicht daran, dass auf der Bühne ""echte"" Menschen zu sehen sind und dies je nach Inhalt der Szene nur sehr schwer zu ertragen ist?",0
"In seinem Kommentar schreibt Heiko Brohm zum Studiengebühren-Urteil des Bundesverfassungsgerichts, Studiengebühren seien gerecht, weil die Studierenden an den Kosten für ihre Ausbildung, die später zu einem gut bezahlten Arbeitsplatz führe, beteiligt würden. Dazu ist festzustellen, dass in unserem System der progressiven Besteuerung Besserverdiener später ohnehin einen höheren Beitrag leisten, über die Einkommenssteuer eben, die mit dem Einkommen steigt. Dass Studierende erst durch Gebühren zum ""Kunden"" werden, halte ich für eine gefährliche Einschätzung: Wer nichts zahlt, ist auch nichts wert?",0
"Dabei wissen wir doch von Frau Süssmuth, die selbst Erfahrungen mit der Erzeugung von Politik(er)verdrossenheit hat, dass eben diese ein Sargnagel der Demokratie ist. Sie betrachten den Staat offensichtlich als ihr Eigentum, mit dem sie nach Belieben verfahren können, wie die Pleite bei dem Versuch einer dringend gebotenen Föderalismus-Reform zeigt.",0
"Ob das nun der Bescheid über eine zu entrichtende Steuer ist, die Rechnung eines Handwerkers oder Einladungen, man kann nicht reagieren, wenn man Schreiben nicht erhält. Nun stelle man sich vor, man bekommt die 2. Mahnung auf eine Rechnung, von der man weder die Rechnung noch die 1. Mahnung bekommen hat. Vielleicht ist auch noch eine mehr oder minder saftige Mahngebühr zu dem zu entrichtenden Betrag hinzu gekommen. Man ruft nun beim Rechnungssteller an und erklärt, man habe weder noch bekommen. Bis hier hin geht der Vorfall noch. Und nun geht es richtig los. Wenn man Glück hat, hat der Absender auch schon schlechte Erfahrungen mit der Postzustellung gemacht. Dann wird er Verständnis haben. Sollte er jedoch zu den Glücklichen gehören, denen dies noch nicht passiert ist, wird in Zukunft das Verhältnis mehr als getrübt sein. Der Absender glaubt, man habe sich vor einer Zahlung drücken wollen.",0
"Dreht es sich um eine größere Summe, erreichen einen auch die Mahnungen nicht, könnte das ganze ja dann auch noch zu weiterem Schlamassel führen. Im absoluten Krisenfall käme es eventuell noch zu gerichtlichen Schritten. Und hier stehen sich nun Aussage gegen Aussage gegenüber, das Zünglein an der Waage spielt dann der Briefträger, der selbstverständlich seine Arbeit gewissenhaft erledigt hat. Die menschliche Seite ist ja durchaus verständlich. Wer würde denn zugeben, nicht gewissenhaft zu arbeiten? Anke Killiger",0
"Ich bin begeistert! Die Dame hat Geschmack, Stil und die in diesen Zeiten so selten gewordene Dezenz. Ein weiterer Höhepunkt in der notwendigen Überwindung dessen, was man einmal Anstand und Manieren genannt hat. Deregulierung auch hier, nicht nur in Wirtschaft und Recht. Und wieder sitzt die Avantgarde in der FDP. Respekt!",0
"Ich wünsche den Frauen dort, daß sie es irgendwann schaffen, ihre Gleichberechtigung durchzusetzen! Und den ""Staatsoberhäuptern"" wünsche ich etwas mehr Hirnmasse! Regina Hassing-Baro, Mannheim",0
"Natürlich können Sie mit journalistischer Freiheit argumentieren und Joschka Fischers Äußerung über Helmut Kohl (""drei Zentner Fleisch gewordene Vergangenheit"") auf Fischer anwenden. Es gibt hier Grenzen. Fischer überschritt Sie damals. Jetzt tun Sie es. Anstand und Moral der journalistischen Verantwortung verbieten es, so mit Politikern zu verfahren, auch wenn sie selbst oft respektlos miteinander umgehen. Wolfgang Böhler, Ilvesheim",0
"Kinder zu haben ist nach Überzeugung mancher Politiker offenbar ein härteres Schicksal als Blindheit. Während Kindergeld selbst an Großverdiener und Unternehmer ohne Prüfung der Bedürftigkeit mit der Gießkanne verteilt wird, will man Blinden ihr ohnehin mickriges Almosen zusammenstreichen. Dem ohnmächtigen Steuerzahler stellt sich die Frage, ob die dafür Verantwortlichen neben ihrem Verstand nun auch noch den letzten Rest an Anstand verloren haben. Hans W. Mayer, Sinsheim",0
"Kinder zu haben ist nach Überzeugung mancher Politiker offenbar ein härteres Schicksal als Blindheit. Während Kindergeld selbst an Großverdiener und Unternehmer ohne Prüfung der Bedürftigkeit mit der Gießkanne verteilt wird, will man Blinden ihr ohnehin mickriges Almosen zusammenstreichen. Dem ohnmächtigen Steuerzahler stellt sich die Frage, ob die dafür Verantwortlichen neben ihrem Verstand nun auch noch den letzten Rest an Anstand verloren haben. Hans W. Mayer, Sinsheim",0
"Was soll mit der großflächigen Plakatierung erreicht werden? Der bisherige Kunde wird die Bahnen und Busse weiter wie üblich benutzen, auch wenn sie mit neuem Logo und Design erscheinen, und neue Fahrgäste werden sich dadurch kaum gewinnen lassen. Da hätten sich die Werbestrategen für den Start etwas sinnvolleres einfallen lassen können, z. B. zeitlich begrenzte Sonderaktionen mit Fahrpreisermäßigungen auf ausgewählten Strecken oder gezielte Rabatte für bestimmte Zeiträume. Intelligente Ideen sind gefragt, denn der Kunde reagiert heute besonders sensibel auf einfallslose Kampagnen und hat unter dem Eindruck von Sparzwängen in allen öffentlichen Bereichen dafür kein Verständnis.",0
"Zum Beispiel haben beide vorgenannte Firmen bzw. ihre Inhaber mich damals, da ich recht klein von Statur bin, von groben und schweren Arbeiten wie Zementsäcke tragen und dergleichen, befreit und mich mit Anstand behandelt.",0
"Unsere heutige Gesellschaft wird immer als schillernde Wohlstandsgesellschaft dargestellt. Doch der Preis für diesen Wohlstand ist sehr hoch. Menschen, die sich in unserer Gesellschaft nicht behaupten können, also in der Schule dem ständigen Leistungsdruck nicht standhalten können, werden schnell von anderen, aber auch von sich selbst als Versager abgestempelt.",0
"Diese Nachricht so genannter Experten, die alle von Steuergeldern leben, kann man regelmäßig in den Zeitungen lesen. Offensichtlich steigen die durchschnittlichen Gehälter und Löhne in der Wirtschaft nicht mehr. Deshalb sollen die Rentner auch keine Erhöhung ihrer Rente bekommen. Als normaler Mensch, der sein Einkommen nicht aus Steuergeldern erhält, fragt man sich hier natürlich, was mit den Beamten, Abgeordneten und den Zusatzversorgungen des öffentlichen Dienstes ist? Ein Beamter im Ruhestand bekommt ebenfalls die Tariferhöhungen, die die aktiven Beamten erzielen. Dies kann doch nicht gerecht sein. Die Angehörigen des öffentliche Dienstes, die sowieso wesentlich höhere Pensionsansprüche haben als vergleichbare Angestellte in der Privatwirtschaft, erhöhen sich still und leise ihre Pensionsbezüge, und die normalen Menschen gehen leer aus. Franz Grossmann, Mannheim",0
Als protestantischer Christ muss ich mich entschieden von dem unfreundlichen Kommentar des evangelischen Dekans Günter Eitenmüller distanzieren. Die Wahl Josef Kardinal Ratzingers zum Papst ist für uns Deutsche eine große Ehre und für uns Christen eine große Freude. Gerade als Protestant rufe ich meinen katholischen Brüdern und Schwester meine Glückwünsche zu einer solch gelungenen Papstwahl zu. Kardinal Ratzinger ist stets entschieden und glaubwürdig für den christlichen Glauben eingetreten.,0
"Die Stadtverwaltung hatte damals keinen Traum vom künstlichen Wohnen, sondern wollte die Mannheimer City zum Neckar heranführen, was der Fall ist. Das Collini-Center ermöglicht urbanes Wohnen dank seiner hervorragenden äußeren und inneren Infrastruktur; und das zu erstaunlich günstigen Preisen. Natürlich will nicht jeder im Hochhaus wohnen. Aber zum Preis von z. B. rund 90.000.- Euro für eine 2-Zimmerwohnung ist das Wohnen in Citylage mit bester Aussicht wirtschaftlich attraktiv. Neben individuellem Wohnen, auch mit Haustieren, haben sich im Collini-Center viele Freundschaften entwickelt mit gegenseitiger Hilfsbereitschaft.Dr. Walter Kohler",0
"Dass es um die politische Kultur in Deutschland nicht besonders gut bestellt ist, ist nicht neu. Und niemand erwartet von einem Politiker wie Franz Müntefering bestechende intellektuelle Schärfe. So schreibt schon Hegel 1820 in den Grundlinien der Philosophie des Rechts: ""Wem Gott ein Amt gibt, dem gibt er auch Verstand, ist ein alter Scherz, den man wohl in unsern Zeiten nicht gar für Ernst behaupten will.""",0
"Da meint Michael Schröder ein wenig perplex über die Kritik Münteferings an kapitalistischen Erscheinungsformen dieser Zeit, das sei doch mit dem Godesberger Programm der SPD überwunden. Schon, schon. Nur konnte man seinerzeit davon ausgehen, dass auch der Kapitalismus des 19. Jahrhunderts sich überwunden hatte. Zumindest auf dem Weg war hin zu dem, was aufrechte Menschen unter ehrlicher Sozialpartnerschaft verstanden. Es gab diese damals auch im Management. Solche, deren Zielsetzung durchaus auf Profit gerichtet war, die aber wussten, dass dieser nur dadurch zuverlässig und nachhaltig zu erreichen ist, wenn das langfristige, friedensgesicherte Überleben des Unternehmens in einer sozial gesunden Gesellschaft oberste Priorität hat. In Abertausenden von Betriebsversammlungen wurde Millionen Arbeitnehmern versichert, sie seien das wertvollste Kapital des Unternehmens.",0
"Ich erinnere mich noch an frühere Diskussionen, bei denen die Vorgänger der Herren Ackermann und Hundt betonten, der Mensch sei nicht Anhängsel der Wirtschaft, auch sie wollten eine humanere Ordnung.Ich hielt das für einen Lernprozess. Zyniker meinten damals allerdings, dies sei nur Ausdruck der Furcht vor Enteignungen wie im Osten. Merkwürdig schon, dass nach dem erfreulichen Zusammenbruch kommunistischer Diktaturen wieder alte (und veraltete) Denkweisen in der Wirtschaft dominieren.",0
"Zum neuen Papst wurde ein Mensch gewählt, der ein im System verhafteter dogmatisch denkender Kleriker ist und die Freude und Vielfalt des Lebens wohl nur sehr eingeschränkt kennt. Als Papst wird er aber nun die Richtung vorgeben, mit Wissen aus Akten, deren Verfall nur dank moderner Chemie aufgehalten wird. Henry Dietrich, Schwetzingen",0
"Es wird immer wieder bemängelt, Politiker seien nicht ehrlich und verhielten sich nur nach wahltaktischen Gesichtspunkten. Jetzt hat sich gezeigt, warum. Jürgen Rüttgers hat es gewagt, nur seine Meinung zu sagen, und steht bereits Stunden später im Kreuzfeuer aller Kritik. Ich bin weder Katholik noch CDU-Wähler und Jürgen Rüttgers ist mir von seiner ""Kinder-statt-Inder""-Aussage her eher unangenehm in Erinnerung. Dennoch beglückwünsche ich ihn zu seinem Mut, ohne Rücksicht auf Wahlkampftaktik einfach seine Überzeugung zu äußern. Angesichts der Reaktionen stelle ich mir die Frage, ob dieses Land überhaupt ehrliche Politiker verdient hat. Jens-Uwe Gremmels, Neckarhausen",0
